Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration,Packets_Per_Second,Error_Rate,Login_Attempts,Bytes_Sent,Bytes_Received,Traffic_Flag,MAC_Address,Label
05-01-2026 18:47,106.206.143.23,96.224.65.219,61910,22,TCP,1124,598,2770,0.262697087,15,59338,44568,Normal,3f:6f:3c:4f:ee:41,0
02-01-2026 03:46,146.126.185.183,183.226.222.151,31996,8080,UDP,1949,,5865,,7,13048,47893,Normal,53:53:0e:15:04:81,0
01-01-2026 09:53,154.172.201.152,207.99.20.157,41982,21,UDP,371,650,82,0.025847115,6,57119,17935,Normal,e3:ba:23:5d:e3:ad,0
04-01-2026 05:56,31.188.92.149,55.74.159.218,46606,21,TCP,1737,367,1214,0.755277037,13,4579,18142,Normal,c7:cc:6c:17:83:6a,0
05-01-2026 10:14,251.251.222.104,154.57.124.225,27556,8080,TCP,1974,299,4705,0.515741787,12,4709,31300,Suspicious,88:af:19:64:9e:a3,0
05-01-2026 13:08,34.164.0.142,61.96.218.168,46301,443,UDP,1500,167,2852,0.026764828,0,17710,43433,Suspicious,ac:b6:60:b3:8b:d5,0
01-01-2026 22:33,153.254.80.49,55.53.52.172,58202,443,TCP,608,677,1169,0.8923217,9,3831,23957,Probe,42:e8:1c:01:c0:4b,0
06-01-2026 04:20,70.213.47.82,236.245.47.191,46989,22,TCP,421,12,1537,0.692595594,22,58339,61146,Normal,a0:01:dd:5f:86:10,1
04-01-2026 16:16,192.30.234.193,45.4.183.124,51531,8080,TCP,456,568,2071,0.07782485,23,43475,29521,Normal,f9:cd:a5:35:71:13,1
04-01-2026 14:09,151.163.113.177,148.110.207.145,35641,21,ICMP,1588,235,4767,0.198166034,16,21726,2580,Normal,10:88:2b:77:d1:cc,0
04-01-2026 06:22,116.239.31.113,21.5.11.158,8253,22,ICMP,1812,495,4381,0.261964947,22,57176,10396,Normal,3f:ab:6b:07:11:95,1
01-01-2026 18:57,61.220.167.83,13.240.5.192,61010,443,ICMP,1512,63,3593,0.740332051,4,2472,7287,DoS,d8:59:82:ec:7a:c8,1
01-01-2026 10:24,219.2.154.56,19.100.91.94,44769,443,UDP,1418,68,2295,0.526100282,22,13670,25529,DoS,41:ad:a6:98:a3:cf,1
04-01-2026 23:39,149.114.153.228,164.182.101.118,51622,80,TCP,1876,362,2384,0.246310796,17,46346,41074,Normal,28:34:61:79:a1:cd,0
03-01-2026 09:40,243.66.18.14,38.68.102.68,45948,21,ICMP,656,310,3664,0.16221094,3,56750,47570,Suspicious,20:91:0c:67:cd:00,1
03-01-2026 18:21,124.118.119.183,66.13.85.210,39879,21,TCP,611,35,4184,0.044446852,0,2761,14969,Suspicious,ec:e6:61:87:38:07,0
,,242.168.120.221,11369,443,ICMP,981,237,286,0.718314041,0,29389,18162,Suspicious,,0
06-01-2026 04:24,151.137.32.76,69.216.141.44,49712,443,ICMP,616,613,3208,0.2013084,10,17357,9755,Normal,46:08:48:c4:20:61,0
06-01-2026 18:09,65.155.62.71,138.127.15.165,57995,22,UDP,1990,257,1545,0.051603178,11,53459,26291,Normal,7b:68:67:b9:ac:2b,0
02-01-2026 06:28,47.119.83.75,44.239.20.44,17089,443,TCP,1286,722,2623,0.870855587,11,7418,28018,DoS,eb:85:b8:02:05:3e,1
06-01-2026 16:34,156.56.21.62,7.137.92.139,29977,8080,TCP,566,528,3325,0.536210025,11,56312,12539,Normal,e9:cc:ca:fe:cf:bc,0
01-01-2026 01:42,234.45.217.92,39.12.8.16,62429,80,ICMP,137,259,4291,0.10238906,11,27656,10776,Probe,fd:c1:d1:11:d7:22,0
03-01-2026 18:08,159.84.49.160,238.230.16.124,39682,21,ICMP,254,378,56,0.288962614,9,4256,8121,Normal,9e:a3:1a:97:14:78,0
02-01-2026 02:02,67.133.137.10,32.234.21.249,4748,443,UDP,640,71,3533,0.855476069,14,44593,12697,Normal,61:21:b8:4b:5d:bf,0
05-01-2026 00:42,49.177.94.140,12.98.253.143,45232,53,ICMP,1760,240,5446,0.265314473,13,24831,40424,Normal,38:9c:32:c0:d8:1d,0
02-01-2026 00:52,,174.205.211.240,5474,21,UDP,815,605,4230,0.05474521,2,52513,25651,DoS,,1
,251.152.187.49,65.196.220.238,30231,8080,TCP,521,617,4592,0.531064524,11,31755,8522,Suspicious,0d:20:3f:f7:b1:23,0
03-01-2026 07:58,168.135.127.6,249.218.220.15,12598,53,UDP,1449,220,134,0.885531306,10,45009,52649,Normal,76:05:09:20:17:7e,0
04-01-2026 20:01,127.235.55.153,188.11.238.228,21991,443,TCP,1033,494,888,0.741111598,24,20493,33812,Normal,99:3e:1a:57:87:52,1
02-01-2026 06:15,15.21.156.204,81.61.54.5,61790,21,ICMP,304,709,16,0.523739011,8,31689,48478,Probe,75:fb:fc:fe:48:36,0
02-01-2026 12:06,213.93.197.213,59.203.216.162,5939,21,UDP,128,55,4518,0.441168805,22,3960,1682,DoS,44:16:7f:fb:34:8e,1
03-01-2026 00:38,79.190.197.242,35.206.105.26,4384,8080,ICMP,,287,,0.251845781,20,,,Normal,2d:29:4c:25:7e:26,1
02-01-2026 19:33,107.72.95.181,17.59.173.133,42337,443,TCP,183,167,2205,0.42465698,10,51877,37333,Probe,71:ac:f9:af:36:83,0
04-01-2026 13:47,160.142.157.89,209.127.149.162,29498,53,TCP,1150,81,3588,0.488264119,3,15549,48861,Normal,2b:d0:1e:f8:37:2d,0
02-01-2026 13:43,232.130.30.54,201.197.96.2,18768,8080,TCP,1901,644,3053,0.318866751,14,16561,50362,Normal,17:34:a5:1b:1b:10,0
01-01-2026 22:33,198.209.183.80,49.183.160.187,45201,53,TCP,615,746,1877,0.253221297,3,51139,61710,Probe,b3:ff:ba:a9:dd:00,0
01-01-2026 08:40,248.207.111.226,16.61.167.136,5287,443,TCP,966,617,1109,0.809473149,19,54191,32675,Normal,03:02:62:3b:2a:84,1
03-01-2026 22:34,,56.71.172.21,47055,80,UDP,698,38,2994,0.567902292,18,53250,31124,Normal,,0
03-01-2026 12:41,224.187.205.157,193.236.251.100,52146,21,TCP,873,91,1818,0.765645294,3,7762,2308,Suspicious,fe:42:dc:93:4c:85,0
,223.97.238.167,213.17.40.34,24884,22,TCP,255,541,1794,0.072163571,4,24221,37156,Normal,40:31:34:47:96:29,0
03-01-2026 01:45,19.71.52.184,210.176.138.140,65441,443,ICMP,617,441,1036,0.824744727,4,14834,40893,Normal,46:e4:ba:a0:ef:c8,0
01-01-2026 00:42,248.26.199.173,125.242.63.191,58274,53,ICMP,1080,427,1089,0.4735724,12,6095,27442,Normal,7a:02:09:9b:b0:13,0
02-01-2026 23:24,63.163.145.231,109.142.52.253,5164,443,TCP,1916,714,3579,0.735925117,23,1061,64423,Probe,ee:49:87:e7:ab:be,1
05-01-2026 02:11,221.39.156.235,253.152.234.224,3591,8080,TCP,789,131,313,0.28202192,1,46380,55475,Normal,ae:b7:c9:d4:40:f9,0
02-01-2026 18:44,87.128.13.91,95.0.137.92,63478,80,ICMP,421,,1254,,14,39379,64733,Normal,db:37:81:c6:da:09,0
04-01-2026 01:02,52.20.115.13,88.217.38.231,14931,21,TCP,1556,267,1809,0.999292397,9,46840,45522,DoS,a7:49:8d:81:5e:85,1
06-01-2026 10:42,175.146.180.92,22.16.119.136,45596,53,TCP,,642,,0.424868916,17,,,Normal,b3:f8:33:ba:0c:58,0
05-01-2026 17:02,,64.170.35.58,37279,443,UDP,652,,4407,,2,59617,39723,Normal,,0
05-01-2026 05:44,169.82.122.40,11.67.180.148,3212,22,ICMP,,,,,24,,,Normal,04:97:5c:ee:f1:af,1
06-01-2026 07:42,167.251.31.162,211.86.9.233,18183,80,UDP,959,298,607,0.097666422,2,30433,13287,Suspicious,2f:50:fc:ef:d1:5d,0
04-01-2026 13:41,161.47.213.131,168.205.163.231,64409,21,TCP,1914,188,4788,0.710025052,22,48851,11953,Normal,8b:58:6a:53:e6:2f,1
01-01-2026 06:59,55.41.119.139,246.149.174.19,37269,21,UDP,186,706,5173,0.665161805,19,7354,55457,Suspicious,3f:f7:79:c0:45:2a,1
03-01-2026 11:12,36.48.27.206,51.140.228.15,28272,80,ICMP,1808,318,4391,0.507397993,9,10816,61434,Probe,fb:85:04:51:42:92,0
05-01-2026 07:59,187.42.178.22,161.224.52.14,7772,21,UDP,223,317,5007,0.813423781,23,56351,33032,Normal,1f:c4:eb:e1:d2:78,1
02-01-2026 17:19,28.5.26.86,35.101.143.8,23367,22,ICMP,449,472,2403,0.048238938,6,53564,62004,Probe,be:6c:4f:09:86:a4,0
03-01-2026 18:53,119.131.98.60,216.65.226.114,16652,8080,UDP,220,,286,,0,29983,40213,Normal,7b:f2:88:84:94:50,0
,141.151.213.10,238.66.144.186,17687,8080,UDP,1216,,1048,,9,47783,36917,DoS,c3:0f:5b:58:b7:1b,1
06-01-2026 07:19,225.44.89.46,140.83.5.22,45930,22,ICMP,1025,799,1085,0.208704404,21,14462,32109,DoS,4c:b3:cf:4d:6c:97,1
06-01-2026 00:06,237.17.195.122,137.170.7.159,24756,8080,UDP,,567,,0.524901889,24,,,Normal,09:78:2d:5d:1a:a7,1
01-01-2026 16:49,205.225.111.141,216.146.70.169,11237,21,ICMP,1327,543,3664,0.221316273,0,22988,4540,Normal,39:08:c0:23:3d:62,0
06-01-2026 09:46,214.103.190.139,77.254.115.129,27222,443,UDP,1492,469,2098,0.593436673,0,23371,11911,Normal,21:dd:79:4a:56:17,0
06-01-2026 02:09,236.171.9.16,17.5.61.87,62493,21,TCP,1517,37,2469,0.550444353,4,56086,6435,Probe,97:66:3c:54:50:1e,0
03-01-2026 12:52,179.231.21.225,156.139.103.189,58585,53,ICMP,994,153,5262,0.490878632,21,43972,41589,Normal,e9:9b:37:a9:04:d1,1
03-01-2026 14:33,158.123.210.225,133.152.3.123,38578,443,TCP,421,356,1313,0.742760447,5,20654,65373,Suspicious,81:08:db:dd:46:b7,0
01-01-2026 13:30,38.236.251.197,136.168.25.57,24405,8080,ICMP,1911,,4192,,24,16660,12200,Suspicious,1f:dc:59:e8:5b:ef,1
01-01-2026 17:34,223.187.220.56,110.65.211.247,39306,80,ICMP,,,,,8,,,Normal,4b:00:61:d3:f2:6f,0
03-01-2026 19:18,,124.16.1.238,59602,443,UDP,287,733,1447,0.274856494,14,36528,56853,Normal,,0
01-01-2026 23:31,236.27.89.241,25.74.164.13,8937,22,ICMP,753,610,363,0.932814578,22,17951,3284,DoS,d4:5f:01:f9:ac:82,1
06-01-2026 07:44,118.123.105.64,35.10.142.143,24557,53,TCP,,540,,0.328743207,20,,,Normal,7d:81:e1:bc:5b:f3,1
05-01-2026 19:27,43.214.126.229,96.133.179.139,60031,22,ICMP,427,578,1190,0.616124588,13,42180,17690,Normal,15:b1:80:23:c1:fb,0
01-01-2026 10:41,130.238.128.154,40.238.69.120,16517,22,ICMP,195,254,3308,0.390447292,6,50978,54782,Normal,79:1d:d5:1a:b8:18,0
05-01-2026 23:23,211.81.1.91,76.82.34.227,38092,80,UDP,613,725,3391,0.239040482,14,10734,23583,Probe,ba:74:3a:8a:26:1f,0
03-01-2026 07:09,157.50.117.161,186.190.132.248,28399,8080,TCP,,580,,0.670941382,4,,,Normal,86:d6:88:40:92:b6,0
04-01-2026 05:22,11.41.75.68,103.12.192.211,18146,22,TCP,182,697,3210,0.688466072,0,28706,29722,Normal,38:8b:ad:b9:63:7b,0
01-01-2026 11:39,199.78.15.167,103.9.202.208,30067,443,TCP,1070,26,795,0.832197782,0,17487,12552,Normal,5c:cc:84:58:1f:9a,0
01-01-2026 01:01,173.68.218.59,89.95.168.118,22168,21,ICMP,1485,200,2359,0.734795647,3,715,18255,Suspicious,ad:d8:f4:68:ac:b5,0
04-01-2026 03:45,157.33.81.205,111.185.99.136,65214,53,ICMP,1520,760,2944,0.941874764,1,36116,999,Normal,32:9e:89:90:83:d5,1
06-01-2026 00:23,100.135.224.33,194.31.74.225,49074,22,ICMP,1988,445,3723,0.137790459,21,42685,22586,Probe,8c:0f:1f:d2:99:84,1
05-01-2026 09:30,172.129.132.248,203.141.161.23,14728,53,TCP,896,774,5909,0.415145265,8,16784,24059,Normal,3d:15:43:a9:d7:fd,0
04-01-2026 08:12,14.173.223.41,84.115.151.145,40340,22,TCP,1711,749,12,0.629408659,20,37266,36996,Suspicious,4c:e4:eb:45:bc:f1,1
02-01-2026 13:51,63.179.115.171,244.206.242.108,14639,443,TCP,344,369,5198,0.568536493,2,43580,32295,Normal,de:44:9a:e7:01:88,0
04-01-2026 11:06,103.236.239.38,11.3.146.209,41869,8080,UDP,1289,113,4738,0.911325796,12,51307,69325,Suspicious,38:dd:2a:0d:98:46,1
03-01-2026 22:20,52.73.129.12,158.216.179.77,53243,443,TCP,1658,183,3219,0.636652605,17,57260,38553,Normal,39:63:71:e1:2a:af,0
06-01-2026 10:58,90.49.208.192,254.171.244.173,55860,80,UDP,,16,,0.534430631,10,,,Normal,aa:b9:48:69:53:a7,0
06-01-2026 05:57,214.18.165.125,25.163.33.245,64924,22,ICMP,1522,170,3923,0.526306381,5,29792,29820,Probe,59:2f:bc:f2:14:92,0
01-01-2026 12:22,176.105.126.44,34.143.53.52,57934,8080,TCP,607,470,4057,0.675319134,13,33305,69349,Normal,e9:a4:f9:e9:a3:d9,0
03-01-2026 13:23,57.63.1.164,23.45.234.41,46606,22,UDP,,127,,0.752631856,10,,,Normal,af:e4:98:89:0b:90,0
06-01-2026 17:31,204.208.104.183,118.0.34.41,53732,443,UDP,1764,49,669,0.006636003,3,27634,45854,Normal,60:a5:da:81:98:d6,0
01-01-2026 16:52,106.111.179.212,195.132.156.70,40291,8080,UDP,1535,581,2086,0.472352798,1,30769,40282,Suspicious,29:7d:bb:20:a4:f5,0
05-01-2026 13:40,231.144.205.180,195.12.77.220,15909,53,ICMP,785,719,4252,0.257626454,2,58013,11498,DoS,2f:45:9d:42:4f:6a,1
03-01-2026 11:16,240.103.147.223,251.0.48.155,64117,53,ICMP,1512,454,2695,0.950096301,8,30388,23458,Normal,b5:c4:18:12:ac:9d,1
06-01-2026 03:55,28.168.153.100,40.135.182.201,55465,53,ICMP,1801,,5354,,4,18459,64294,Normal,c9:75:55:28:a4:b1,0
03-01-2026 21:25,68.110.187.206,244.163.198.225,50227,443,ICMP,892,241,1348,0.63129482,0,4990,8790,Normal,d4:1e:5b:75:ca:a9,0
05-01-2026 22:43,28.127.242.151,27.65.57.59,2909,443,TCP,1874,142,2282,0.127585215,10,2697,36880,Normal,fe:ed:1c:6c:bc:8d,0
02-01-2026 08:08,65.175.140.12,234.112.58.76,46254,80,TCP,693,269,899,0.162397535,11,48623,22593,Suspicious,68:2b:62:e5:12:25,0
03-01-2026 09:21,249.103.71.247,230.240.224.254,14641,21,UDP,,783,,0.912734212,5,,,Probe,73:96:ad:7f:01:e8,0
06-01-2026 10:34,234.196.115.251,97.39.187.216,7715,53,UDP,116,49,2208,0.026851047,2,39705,67959,Normal,32:90:86:e1:11:cb,0
01-01-2026 03:22,40.54.75.135,227.132.35.108,43499,80,ICMP,,328,,0.112914333,18,,,Probe,42:a5:be:f7:09:41,0
03-01-2026 16:38,73.113.97.234,157.197.28.184,16269,53,ICMP,1164,609,3625,0.859917591,20,32093,63987,Normal,29:47:4b:7d:3c:93,1
03-01-2026 18:48,196.207.245.217,176.116.100.17,18472,22,TCP,1353,38,5263,0.15845431,23,4313,61763,Normal,1b:df:28:b7:31:20,1
,8.197.240.22,19.224.252.15,45765,53,ICMP,915,359,4811,0.359820417,21,30332,14636,Normal,4a:82:eb:0b:7f:41,1
04-01-2026 10:44,184.141.15.91,185.189.219.66,41623,22,ICMP,1251,416,4428,0.267271818,10,568,15222,Normal,96:26:24:56:35:eb,0
05-01-2026 07:38,60.232.206.38,97.254.72.93,14949,53,TCP,776,552,5866,0.703620183,10,32426,45528,Suspicious,a8:bd:ac:dd:9b:b5,0
03-01-2026 23:48,86.84.231.186,154.11.193.209,28469,8080,UDP,1217,,2449,,18,21798,47261,Normal,3f:4d:3f:47:ac:56,0
05-01-2026 05:18,33.228.123.129,141.3.101.86,20550,443,TCP,1265,361,4807,0.149981169,6,19287,59172,Probe,4f:d8:37:8d:f4:ab,0
03-01-2026 13:06,190.107.218.173,13.94.81.172,26495,22,TCP,999,281,2515,0.6279878,15,48219,54233,Normal,79:23:ec:15:d6:61,0
,220.180.54.200,191.2.201.42,48770,8080,UDP,590,698,293,0.319462348,7,54727,16112,Normal,24:4e:93:68:7a:96,0
04-01-2026 09:49,57.39.191.254,182.97.194.61,58625,80,TCP,603,364,2400,0.734055641,22,30152,34814,Probe,6d:8a:5c:e3:ac:93,1
,246.188.62.9,146.139.176.19,9228,8080,TCP,1420,486,4213,0.472771176,3,24959,48054,Normal,22:36:5a:23:0d:e5,0
01-01-2026 22:36,67.173.159.196,42.247.69.236,28453,80,ICMP,1892,171,353,0.042326456,8,22057,64255,Normal,c4:63:a1:54:74:a6,0
03-01-2026 17:38,131.53.10.234,158.156.86.192,22784,8080,ICMP,960,719,2402,0.690775979,3,34847,17734,DoS,75:4f:d7:45:6d:83,1
02-01-2026 00:15,77.242.110.128,53.75.137.23,27804,21,UDP,1529,453,2945,0.504884534,9,54317,22720,Suspicious,9f:b4:45:92:77:e9,1
02-01-2026 09:01,167.9.208.15,97.91.97.19,55732,8080,ICMP,1034,682,4300,0.415473597,20,3588,61733,Probe,3c:bb:3a:01:9f:ce,1
,35.116.233.40,26.243.229.86,58153,53,UDP,840,123,2337,0.425209794,8,33199,48217,Normal,ed:2e:e1:5b:4f:3c,0
04-01-2026 00:45,161.196.105.247,80.56.249.249,49341,443,ICMP,402,581,4542,0.051015117,13,23629,34390,Probe,49:2d:58:d7:71:ce,0
04-01-2026 11:22,215.220.153.223,91.116.100.77,47536,53,ICMP,610,368,2105,0.922932112,17,40894,58656,Probe,09:28:4b:ed:c8:97,0
03-01-2026 20:07,126.155.228.14,171.228.93.20,2248,8080,UDP,493,658,5608,0.447814911,21,20247,44214,Normal,6c:48:4c:5d:07:73,1
03-01-2026 10:46,64.85.250.189,42.249.27.68,18760,8080,ICMP,1240,419,4451,0.062260477,12,3000,10953,Probe,c5:79:e4:83:51:e9,0
02-01-2026 19:58,,237.45.2.124,60606,8080,TCP,1901,290,4919,0.144993175,9,35821,2870,DoS,,1
05-01-2026 13:08,235.228.61.88,158.5.147.118,2833,8080,ICMP,1540,635,1311,0.022531049,2,43813,68697,Suspicious,7c:e4:d8:e8:ba:c9,0
04-01-2026 08:16,242.55.203.221,207.178.142.223,34652,80,UDP,83,392,4561,0.509360704,15,4364,461,DoS,ef:fa:f8:5e:21:52,1
06-01-2026 12:22,174.146.36.178,157.51.56.56,16176,8080,UDP,570,795,4211,0.146327635,17,54305,988,Suspicious,d3:46:a0:aa:d2:d3,1
03-01-2026 17:16,5.55.83.58,107.187.82.251,57273,8080,TCP,1042,692,5415,0.481305704,9,26539,64193,Normal,65:4e:2c:26:35:1e,0
04-01-2026 15:05,239.67.33.135,101.119.215.144,3456,22,TCP,508,631,3727,0.536086196,5,34925,67505,Probe,71:6f:2c:46:a3:bd,0
05-01-2026 14:38,187.53.46.205,146.98.113.48,64703,443,TCP,983,735,4603,0.702304995,3,50528,12309,Normal,6b:96:ce:34:81:76,0
01-01-2026 03:22,,142.174.77.243,21327,8080,ICMP,942,16,1099,0.655193279,14,27345,47352,Normal,,0
04-01-2026 00:55,137.32.198.171,160.132.137.57,22424,80,TCP,842,682,2042,0.531779061,5,2574,31848,Normal,16:9b:11:86:a0:6c,0
04-01-2026 07:17,189.229.132.205,52.203.86.46,13120,8080,ICMP,1525,437,5894,0.907343369,16,12629,11406,Normal,57:32:71:bf:a4:0a,1
03-01-2026 05:32,95.115.85.123,144.206.41.2,37667,8080,ICMP,431,776,2325,0.789741272,4,30780,817,DoS,b8:2d:ba:47:3b:c6,1
04-01-2026 19:52,,243.254.206.68,13021,53,ICMP,,387,,0.717418558,13,,,Normal,,0
05-01-2026 06:39,110.121.238.169,247.22.78.53,56336,21,UDP,973,49,4462,0.222281839,9,13524,10100,Normal,80:12:41:f5:e2:70,0
,206.52.135.13,34.173.30.2,56497,80,UDP,325,206,3064,0.374034529,21,21525,28988,Normal,82:3c:41:fc:c4:b4,1
03-01-2026 19:34,123.82.0.194,112.22.133.26,61417,22,ICMP,559,173,3466,0.6847991,2,2900,46646,DoS,b8:e5:18:c0:6f:ba,1
02-01-2026 20:11,155.159.165.111,129.84.162.158,35480,53,ICMP,1424,323,5278,0.663396019,22,21132,387,DoS,6a:5e:1f:f1:67:d2,1
02-01-2026 02:45,,110.215.148.218,55712,8080,TCP,1227,334,395,0.723936479,3,11584,54232,Probe,,0
02-01-2026 10:08,84.100.40.9,253.95.138.147,8401,21,UDP,,283,,0.750609072,16,,,Normal,60:bc:3d:ca:e3:90,0
02-01-2026 08:29,183.96.122.151,23.87.65.54,48749,22,UDP,686,112,5117,0.196603887,20,44011,15664,Suspicious,6f:a4:41:66:c3:1a,1
03-01-2026 06:25,100.120.197.78,229.198.63.49,48896,53,TCP,1038,306,5723,0.153994799,12,51102,65880,Normal,3a:ae:4f:a8:e4:1e,0
04-01-2026 15:50,57.247.21.34,97.46.87.240,9445,8080,TCP,453,71,4787,0.768014944,1,14189,8759,Normal,b5:bb:62:ef:64:d4,0
01-01-2026 23:23,209.86.44.73,16.229.3.141,45580,53,ICMP,1871,419,5862,0.389400407,23,59519,45842,Normal,48:f3:df:11:47:cc,1
04-01-2026 05:20,107.191.159.226,187.67.147.59,22895,21,UDP,994,715,1157,0.410221634,15,51273,45518,Normal,3f:39:bf:19:ce:d4,0
05-01-2026 17:30,73.168.52.237,3.160.91.16,19269,22,ICMP,414,160,507,0.489035301,5,19991,38322,Normal,a2:a6:6c:ba:3c:e7,0
06-01-2026 01:14,208.196.226.51,198.132.154.202,45956,21,TCP,398,351,981,0.099078789,3,25393,30089,Normal,23:57:e4:ff:86:2d,0
01-01-2026 03:56,38.137.180.232,198.40.86.182,17181,80,UDP,1986,717,2541,0.08634048,15,22963,2227,Suspicious,22:40:e5:31:4b:a0,0
04-01-2026 06:52,214.161.177.131,240.233.161.125,27294,21,ICMP,452,745,671,0.329409256,9,10978,13885,Normal,9d:04:bb:c7:bb:8c,0
04-01-2026 10:15,72.182.110.53,181.105.195.230,48776,8080,UDP,1613,540,2569,0.477908534,23,4955,15615,Normal,f8:be:6f:8d:c1:86,1
05-01-2026 20:27,245.73.200.70,82.213.102.143,53037,80,ICMP,361,270,2722,0.32939089,13,43525,37765,DoS,93:bc:10:bb:0e:28,1
06-01-2026 01:20,,95.163.15.235,41978,8080,ICMP,,702,,0.914857099,24,,,Normal,,1
06-01-2026 04:50,66.28.215.196,151.199.144.82,35519,53,UDP,387,455,539,0.331468716,4,14761,40740,Normal,ce:8f:dc:82:a8:b6,0
01-01-2026 04:43,231.204.137.45,80.89.210.169,55525,443,ICMP,1670,625,2373,0.345335578,4,7331,1687,Normal,d4:1e:c0:c5:2b:46,0
01-01-2026 08:30,12.50.186.246,184.116.20.109,54131,8080,ICMP,729,396,3429,0.692284935,12,11360,11274,Normal,c0:fc:6c:c3:9b:f4,0
01-01-2026 23:57,80.188.1.85,121.60.238.115,29953,8080,TCP,,166,,0.065569786,23,,,Normal,bc:f1:b5:1e:de:48,1
03-01-2026 13:10,,125.20.113.143,52975,8080,TCP,1724,,3356,,11,47532,5810,Normal,,0
05-01-2026 14:54,76.211.37.22,45.96.253.150,59364,8080,ICMP,306,572,5566,0.856570307,24,37825,23833,Normal,f1:1a:eb:cd:e8:72,1
02-01-2026 20:47,30.201.134.52,233.213.79.24,27778,443,ICMP,1720,244,1614,0.060270691,4,721,39505,DoS,31:66:f8:89:6a:bd,1
01-01-2026 23:58,107.25.62.171,115.103.117.222,13984,53,UDP,885,628,1129,0.967815666,8,2345,27179,Normal,ef:f7:19:e1:e7:f7,0
05-01-2026 15:49,180.208.92.91,81.150.184.34,18610,8080,TCP,817,632,1286,0.365779658,22,49911,11949,Probe,27:83:4a:0a:1a:7b,1
02-01-2026 04:30,243.209.151.224,184.221.182.130,35084,80,ICMP,1348,379,2985,0.520316903,10,51066,54815,Normal,45:0a:ba:d1:8e:dd,0
01-01-2026 04:08,147.218.55.100,94.144.16.231,57522,53,UDP,692,425,3901,0.792384539,12,9184,55866,Normal,37:c9:11:d1:9a:bd,0
02-01-2026 00:28,212.162.97.61,79.139.36.233,16639,443,TCP,1894,775,967,0.348101825,23,48105,66276,Probe,12:b8:55:d4:74:b2,1
03-01-2026 20:00,179.65.74.190,240.180.152.164,11440,8080,UDP,189,21,1445,0.808794856,6,1709,22236,Normal,2f:d9:23:dd:07:3d,0
02-01-2026 21:45,220.14.47.95,124.77.252.127,10945,53,UDP,470,455,1744,0.621406318,0,49488,40180,Normal,32:99:be:17:f7:48,0
,186.226.93.216,244.60.68.164,56951,21,TCP,832,75,3597,0.484755899,21,26805,8208,Suspicious,7e:9e:89:75:a0:a0,1
04-01-2026 01:25,58.169.15.15,217.202.121.252,22488,22,ICMP,1249,613,4356,0.790032362,18,19804,59664,Normal,4a:e6:8b:20:c1:87,0
02-01-2026 11:44,168.127.182.236,74.209.42.74,19642,21,ICMP,944,17,5297,0.701992092,3,57456,3677,Normal,05:bf:1b:60:6d:ff,0
01-01-2026 05:11,42.136.66.241,14.120.246.85,45523,443,TCP,1992,767,2020,0.250530291,17,10275,65164,DoS,0c:a8:2f:0b:86:83,1
01-01-2026 02:31,12.89.85.27,48.148.217.233,50459,22,UDP,1537,642,2600,0.400778016,20,58224,27478,Normal,7a:7e:27:81:09:0d,1
01-01-2026 20:37,230.161.103.210,247.52.64.205,18442,80,TCP,,162,,0.181384905,23,,,Normal,95:b8:c7:6b:7a:68,1
05-01-2026 02:56,244.55.106.61,68.83.138.101,39856,8080,UDP,1210,124,3417,0.442956087,11,25928,37714,Normal,ab:cd:9f:30:8a:51,0
03-01-2026 23:15,218.98.55.235,193.67.212.144,3443,53,UDP,1532,429,4282,0.843761367,2,31637,29041,Normal,72:5b:e7:6c:0c:d6,1
03-01-2026 18:07,69.197.101.68,100.36.111.219,26398,21,TCP,1871,579,5953,0.707432142,5,35484,11426,Normal,1f:dc:8e:f1:63:9b,0
05-01-2026 16:19,186.186.164.244,195.36.161.185,8985,53,ICMP,150,626,1064,0.699894622,11,39989,59635,Normal,24:86:d0:9a:a1:7b,0
03-01-2026 03:15,191.125.48.2,132.114.162.101,18240,53,ICMP,932,603,3015,0.183788029,4,27812,40320,DoS,06:f6:78:f4:99:7a,1
01-01-2026 03:13,204.189.131.149,9.4.91.139,36817,8080,ICMP,1032,19,2459,0.970645832,5,34436,18170,Normal,88:3f:19:2d:89:5a,0
03-01-2026 13:14,32.56.105.149,210.81.226.9,48068,8080,TCP,673,465,4989,0.48446498,2,42301,39961,Normal,ab:f9:2d:92:92:00,0
04-01-2026 19:55,63.145.39.70,139.226.38.145,57664,443,TCP,547,,4852,,2,49451,48826,Probe,2c:70:4a:5f:33:f1,0
05-01-2026 03:03,198.136.11.49,83.74.49.208,13217,21,ICMP,1687,580,1172,0.340188235,13,33680,1735,Normal,d8:65:b0:20:15:de,0
03-01-2026 03:54,192.144.19.161,42.179.154.184,22470,80,UDP,1671,495,4332,0.93956534,19,11737,38467,Normal,52:10:98:40:b5:58,1
02-01-2026 13:42,179.162.55.212,77.128.48.192,44949,8080,ICMP,1681,170,1220,0.197641177,19,11385,8468,Normal,a0:89:ae:47:f1:6d,1
01-01-2026 02:30,163.146.177.39,22.81.78.152,24090,21,TCP,56,75,5174,0.95826201,8,29766,3650,Normal,d2:a2:9d:09:8c:b6,0
